Unnamed: 0,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude,Cluster
652,"MV SHOES, 10/209, NGGO Colony Road, Near NGGO Colony Gate Bus Stop, NGGO Colony, Thudiyalur, Tamil Nadu 641022, India",641022,Coimbatore North,Coimbatore,TAMIL NADU,55.46979323333333,62.67451063333333,0
653,"T.C. 43/122(5), MUTTATHARA P.O, Thi, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",695008,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.475055563414635,76.93241154146341,0
654,"107/2A1, Poonamallee High Rd, Senneer Kuppam, Chennai, Tamil Nadu 600056, India",600056,Sriperumbudur,Kanchipuram,TAMIL NADU,13.058651663333334,80.12057256666667,0
657,"Municipal Colony, Q496+CJG, Medical College Rd, Prabha Nagar Extension, Sundram Nagar, Thanjavur, Tamil Nadu 613007, India",613007,Thanjavur,Thanjavur,TAMIL NADU,10.768902396551724,79.13104762068966,0
658,"10/326,, Cheerankavu - Puthoor Rd, Kerala 691505, India",691505,Kottarakkara,Kollam,KERALA,8.989406912745098,76.7210242754902,0
660,"QV5R+P72, Thalapady JHC, Kinya, Kerala 575023, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,0
661,"Room No. 546/30, Anchery Complex, Pallikulam Rd, Pallikkulam, Thrissur, Parappur, Kerala 680001, India",680001,Thrissur,Thrissur,KERALA,7.1391411,-73.1290751,1
662,"Anappara (H, Randamkadavu, Ayyankunnu, Kerala 670706, India",670706,Thalassery,Kannur,KERALA,12.053966251851852,75.73558035185185,0
664,"38J8+87Q, Edayar, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334,0
665,"South Vellarappilly P O, Aluva, Thekkumbhagom, Kerala 683580, India",683580,Aluva,Ernakulam,KERALA,10.13932176153846,76.40794163846154,0
666,"Maliyekkal, Kerala 676525, India",676525,Nilambur,Malappuram,KERALA,11.176431966666668,76.32507196,0
667,"Mudickal Perumbavoor, Ernakulam, Marampally, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556,0
668,"GW67+V24, Poonthi Rd, Aakkulam, Thiruvananthapuram, Kerala 695033, India",695033,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.511508241176472,76.94398122941178,0
669,"44, 50 Feet Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,0
670,"Kattoor, Kerala 680702, India",680702,Mukundapuram,Thrissur,KERALA,10.385559175675676,76.15531895135136,0
671,"Jubilee Rd, Pallippuram, Angadipuram, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334,0
673,"Cherthala - Arookutty Rd, South, Poochakkal, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA,9.806103366981132,76.35243924716981,0
674,"11, 13th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039, India",600039,Tondiarpet Fort St George,Chennai,TAMIL NADU,13.120240133333333,80.2511378,0
675,"778/5, Pitchampalayam Pudur PN Road P.N, Road, Shrinagar, Raja Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
676,"Konoor, JTS Rd, Koratty, Kerala 680309, India",680309,Mukundapuram,Thrissur,KERALA,10.27446588125,76.32397074375,0
677,"B-32 KINFRA Industries Park, Nellad, Mazhuvannoor, Kerala 686669, India",686669,Kunnathunad,Ernakulam,KERALA,10.007340951592356,76.52786276496816,0
679,"IV/446A, Valavanadu, Pollathtai P.O, Kalavoor, Alappuzha, Kerala 688522, India",688522,Ambalapuzha,Alappuzha,KERALA,9.572168202777778,76.32190507222222,0
681,"D.NO 23/9, GANDHI NAGAR SUKKALIYUR, near NAVALADIYAN MARRIAGE HALL, Karur, Karattuppalaiyam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU,10.9371391,78.0401658,0
682,"Mayithara, Cherthala, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,0
683,"TKT MILL stop, 3/606A, post, opp. to Honda car showroom, Balaji Nagar, AB Nagar, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
687,"21, S Veli St, South Gate, Periyar, Madurai Main, Madurai, Tamil Nadu 625001, India",625001,Madurai South,Madurai,TAMIL NADU,9.990493930107526,78.16803954623656,0
690,"Kinfra Koratty Industrial Area Phase I, Koratty, Kerala 680309, India",680309,Mukundapuram,Thrissur,KERALA,10.27446588125,76.32397074375,0
691,"Narasothipatti, Salem, Tamil Nadu 636004, India",636004,Salem,Salem,TAMIL NADU,11.6803981825,78.1371039975,0
692,"24/1290, Voltas Compound, Venkaraman Road, Wdi Wdi, Vathuruthy, Willingdon Island, Kochi, Kerala 680003, India",680003,Thrissur,Thrissur,KERALA,7.113523366666668,-73.11117826666666,1
693,"2M5F+H2J, pulinthanam east-cheempara-mavudy Rd, Pothanicad, Kerala 686671, India",686671,Kothamangalam,Ernakulam,KERALA,10.007979096875,76.6938778125,0
694,"289/2A, Punniyavathi salai, Vijayapuram pirivu, Kangeyam, main road, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,0
696,"No. 199/2AB2, 198/2A2A and 198/2A2B SNMV College, Road, Malumichampatti, Tamil Nadu 641050, India",641050,Coimbatore,Coimbatore,TAMIL NADU,10.9198972,76.9985741,0
697,"Varanam ,Puthanangadi, Krishnakripa, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,0
698,"2C5X+758, Engineering College Road, Kadayirippu, Kerala 682311, India",682311,Kunnathunad,Ernakulam,KERALA,9.986131800632911,76.47020598227847,0
699,"Pullur, Irinjalakuda, Pullur, Kerala 680683, India",680683,Mukundapuram,Thrissur,KERALA,10.337836438512037,76.28693993413566,0
700,"Rifayath Building, Mini Bypass Rd, Passport Office, Eranhippalam, Kozhikode, Kerala 673006, India",673006,Kozhikode,Kozhikode,KERALA,11.27537398,75.78063689333332,0
701,"44 & 46, 50 Feet Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,0
702,"KINFRA Rd, Nellad, Mazhuvannoor, Kerala 686669, India",686669,Kunnathunad,Ernakulam,KERALA,10.007340951592356,76.52786276496816,0
704,"Oil Mill Road, Behind S&S Supermarket, SH 16 Erumathala P O, Chunangamveli Aluva, Aramanakkunnu, Edathala, Kochi, Kerala 683112, India",683112,Kunnathunad,Ernakulam,KERALA,10.08974094375,76.39621829375,0
705,"HP9G+9W5, NH183, Vazhoor, Kerala 686504, India",686504,Changanassery,Kottayam,KERALA,9.565303158928572,76.70881164821428,0
707,"ENKE Chambers, Gopala Prabhu Rd, Near MG Road, Shenoys, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633,0
708,"2-68/B2 Shah Building College Road, Azhagiyamandapam, Tamil Nadu 629167, India",629167,Kalkulam,Kanyakumari,TAMIL NADU,8.265059433333333,77.2933448,0
709,"Tristen tower, Market Rd, Kombara, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818,0
710,"Tiruppur, Tamil Nadu 641666, India",641666,Tirupur,Coimbatore,TAMIL NADU,11.197693457142856,77.3648192,0
712,"6 A, Dharapuram Road, K N P Colony, Pudur Privu, Karatangadu, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
716,"QFVC+FWR, Industrial Estate, Palayad, Thalassery, Kerala 670661, India",670661,Thalassery,Kannur,KERALA,11.794717653846154,75.46980817692307,0
717,"kallungakadavu, channanicadu, GGWW+Q2V P.O, Kottayam, Kerala 686533, India",686533,Kottayam,Kottayam,KERALA,9.527813314285716,76.54438353571427,0
718,"P. B. Nos. 54, Moyalan Ceramics, 68, Ollur Town, Ollur, Thrissur, Kerala 680306, India",680306,,Thrissur,KERALA,10.478034959756098,76.24069400365853,0
721,"S.F.NO 135/5, Jeeva Nagar, Murugampalayam Rd, Kamachiamman Nagar, Iduvampalayam, Tiruppur, Murugampalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU,11.0980518625,77.309765225,0
723,"Azizi Junction, MRT House, Social Welfare Technical School Rd, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856,0
724,"G8RH+V3F, National Highway 47, Pathirappally, Poomkavu, Alappuzha, Kerala 688521, India",688521,Ambalapuzha,Alappuzha,KERALA,9.534986122222222,76.3284427,0
725,"J3QV+54X, NH 766, Kainatty, Kalpetta, Kerala 673122, India",673122,Vythiri,Wayanad,KERALA,11.64488629090909,76.07059091735537,0
728,"No. 699/2, R.M Brothers Industrial Complex, Palladam Main Rd, Karuppa Gaundanpalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,0
730,"WJ7X+CF9, Thaha Jct Rd, Peroor, Kerala 691004, India",691004,Kollam,Kollam,KERALA,8.904030673684211,76.62197661052632,0
731,"No 67/1 Mandodhari Garden, East, TIRUPUR 641607, S Periyapalayam, Uthukuli Rd, Tiruppur, Kulathupalayam, Tamil Nadu 638752, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,0
734,"VQM7+VRC, Thodupuzha Poomala Road, Alakode, Kerala 685588, India",685588,Thodupuzha,Idukki,KERALA,9.869091704347827,76.79123010869564,0
735,"Koovappady, Koodalapad, Perumbavoor, Koovappady, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341,0
736,"Pavizham Building, Koovappady, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341,0
737,"Narendran Polymers, Kalluvathukkal - Chirakkara Rd, Kalluvathukkal, Kerala 691578, India",691578,Kollam,Kollam,KERALA,8.833145,76.7392505375,0
738,"Narendran Rubbers, P.O, Chandanathope, Kottamkara, Kerala 691014, India",691014,Kollam,Kollam,KERALA,8.931472825,76.64248342222223,0
739,"D.No.212, Santhakottauvr Upparapatti Po, Uthangarai Taluk, Krishnagiri Distrcit, Uthangarai, Tamil Nadu 635207, India",635207,Uttangarai,Krishnagiri,TAMIL NADU,12.2850839375,78.5428088375,0
740,"near, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905,0
741,"S.F.No.108 2A, Road, Vanhiyapuram, Zamin Kottampatti, Tamil Nadu 642001, India",642001,Pollachi,Coimbatore,TAMIL NADU,10.649983639130436,77.0488457,0
742,"Tiny Shed 110, Thiru Vi Ka Industrial Estate, Balaji Nagar, Ekkatuthangal, Guindy, Chennai, Tamil Nadu 600032, India",600032,Chennai City Corporation,Chennai,TAMIL NADU,13.67766249574468,80.14737650425532,0
743,"40/4607C, Basin Rd, Market, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633,0
744,"WJ6W+JPW, Thaha Jct Rd, TKMC.P.O, Peroor, Kollam, Kerala 691004, India",691004,Kollam,Kollam,KERALA,8.904030673684211,76.62197661052632,0
745,"NAVEEN EXIM TRADE ASSOCIATES, 18/1082-D, Manayil, E.S.I ROAD, E.S.I. Rd, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926,0
746,"12/597, Jawahar Rd, Koovapadam, Chullickal, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,0
747,"No.60, Rukmini Lakshmipathy Salai, Egmore, Egmore, Chennai, Tamil Nadu 600008, India",600008,,Chennai,TAMIL NADU,13.07172349787234,80.2588686361702,0
749,"359,AVINASHI ROAD,BUNGALOW STOP, opp. KANDASWAMY HOSPITAL, Velliyankadu, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
750,"No: 103-A,, Bharathi Nagar 6th St, Olymbus, Rukmani Nagar, Ramanathapuram, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU,10.9995213625,76.99214851,0
751,"CC 6/704, Bazaar Rd, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,0
752,"Avinashi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,11.17420899375,77.233283075,0
755,"48, 4th St, SNVS Layout, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,0
758,"23, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682030, India",682030,Ernakulam,Ernakulam,KERALA,51.13351584878049,133.02442981463415,0
759,"Swarnapuri Avenue, 15, Amarjothi Garden, Velampalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
760,"north, 11, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,0
761,"Nilamel, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371,0
762,"4/5, near Cotton Mill Road, Kumarasamy Nagar, Newbusstand, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,0
763,"8XP7+XWH, Thazhecode, Kerala 673572, India",673572,Kozhikode,Kozhikode,KERALA,11.372011198701298,75.90677657662339,0
764,"Pongamthanam, Vakathanam, Kerala 686538, India",686538,Changanassery,Kottayam,KERALA,9.508244727272729,76.56852196363636,0
766,"P48M+C2W, Unnamed Road, Vellatheri, Kerala 680604, India",680604,Talappilly,Thrissur,KERALA,10.666819876190475,76.10846980952381,0
768,"641, 602, PN Rd, MGR Nagar, Samundipuram, Tiruppur, Tamil Nadu 638752, India",638752,Erode,Erode,TAMIL NADU,11.1508836,77.4367188,0
770,"3/537, Ring Road, opp. Container Freight Station, Thirumurugan Poondi, Tiruppur, Avinashi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
771,"35/1698, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",695008,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.475055563414635,76.93241154146341,0
772,"EP 9/92, 93, Lakshan Veedu Rd, Eramalloor, Ezhupunna, Kerala 688537, India",688537,Cherthala,Alappuzha,KERALA,9.82172572,76.30522974,0
773,"S.F. NO, 96, Kasipalayam Rd, Mullai Nagar, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,0
775,"455g, Achankulam Rd, Aachankulam Road, Neelambur, Tamil Nadu 641062, India",641062,Coimbatore South,Coimbatore,TAMIL NADU,11.0632278125,77.0744629125,0
776,"Industrial Development Plot, Nethaji Road, HG2H+43R, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667,0
777,"X745+PW4, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,0
778,"39XX+HF7, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,0
780,"29Q4+XG6, Kangarappady, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735,0
782,"NO. 365/2, Nochipalayam Rd, AB Nagar, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
786,"A 46/1, KINFRA Integrated Industrial Park, Kanjikode, Kinfra Textile Park, Kerala 678621, India",678621,Palakkad,Palakkad,KERALA,10.800600405263156,76.76606136842105,0
787,"A. S. Road, Kommady, Kaichoondi, Alappuzha, Aryad South, Kerala 688007, India",688007,Ambalapuzh A,Alappuzha,KERALA,9.510326070833331,76.3268778625,0
789,"PKP GARDEN, Vengamedu, Mangulam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
790,"Sowdapuram, Tamil Nadu 638008, India",638008,Tiruchengode,Namakkal,TAMIL NADU,11.402638033333332,77.76158778333334,0
792,"SF No.20, Kurinji Nagar, Extension 1st St, Sheriff Colony, Eashwarmoorthy Nagar, Naduppangu Thottam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,0
794,"469/1A, Sri Lakshmi Near M.G.R. Nagar, Sirupooluvapatti(p.o), 641603, MGR Nagar, Samundipuram, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
795,"39P9+WXH, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
799,"Azhicode, Azhikode South, Kerala 670009, India",670009,Kannur,Kannur,KERALA,51.86261021530612,107.70545048724487,0
800,"paappai exports sf 100 road, Arulpuram, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
804,"Valiyapadam, Palakkad, Kerala 678005, India",678005,Palakkad,Palakkad,KERALA,10.793995921052632,76.67834881578948,0
805,"East of NH, Pathirappally, Aikyabharatham, Alappuzha, Kerala 688521, India",688521,Ambalapuzha,Alappuzha,KERALA,9.534986122222222,76.3284427,0
806,"Subhash Nagar, Perunthanni, Pazhavangadi, Thiruvananthapuram, Kerala 695024, India",695024,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.489089853731343,76.92985226865672,0
807,"Pandikkad, Kerala 676521, India",676521,Ernad,Malappuram,KERALA,11.106106162790695,76.21800619534883,0
808,"17/34, Kuttoolangadi - Parammal Rd, Azhinjilam, Ramanattukara, Kozhikode, Kerala 673632, India",673632,Ernad,Malappuram,KERALA,51.5183605,118.3310501,0
810,"4CXG+Q99, Kanjoor, Kerala 683575, India",683575,Aluva,Ernakulam,KERALA,10.138994753191488,76.43064241702128,0
811,"POPPYS PADDING ROAD, near PRAKASH THEATHRE, Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
815,"N.H 17, Peruvaram Rd, near KALLARAKKAL TEMPLE, North Paravur, Kerala 683513, India",683513,Paravur,Ernakulam,KERALA,10.134285372463768,76.23096863043479,0
816,"Plassanal Pravithanam Rd, Nariyanganam, Kerala 686579, India",686579,Meenachil,Kottayam,KERALA,9.712446453333332,76.75880779333333,0
817,"Kochi,, V7PW+8X2, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504,0
818,"48MP+RHJ, Shrinagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
819,"NO.313/2 15, MANI ROAD PALLAKATTU THOTTAM, Velampalayam, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
820,"652/1, Sir CV Raman, Post, Industrial Estate, Eachanari, Coimbatore, Tamil Nadu 641021, India",641021,Coimbatore South,Coimbatore,TAMIL NADU,10.93864634,76.9795388,0
821,"Peermade Development Society, Peermade, Azhutha, Kerala 685531, India",685531,Peerumade,Idukki,KERALA,9.576299994642858,76.99785246785714,0
823,"W9RF+FRJ, Thiruvankulam - Chottanikkara Rd, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731,0
826,"HGQG+4R8, Vellapally Ln, Eerayil Kadavu, Kottayam, Kerala 686004, India",686004,Kottayam,Kottayam,KERALA,9.58203488,76.54092101,0
827,"11/1J14, Thaneer Pandhal Colony, Post, Thaneerpanthal, Anupparpalayam Pudur, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
828,"2896+P66, Goundampalayam Rd, Goundampalayam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU,10.98807019,77.28173242999999,0
830,"23-C, POOLUVAPATTI RING ROAD, ANNA STREET, SRI PATHI NAGAR, 15-VELAMPALAYAM, Velampalayam, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
831,"Mini Industrial Estate, Manarcad, Kottayam, Manarcadu, Kerala 686019, India",686019,Kottayam,Kottayam,KERALA,9.592533289090907,76.58230555090908,0
832,"IV/40-Thadaparambu, Mulagunnathukavu, Killannur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA,10.575689350943396,76.22444455660377,0
835,"Q2R2+3M6, Kollayil, Kerala 695609, India",695609,Nedumangad,Thiruvananthapuram,KERALA,8.763303975,76.97422678333334,0
836,"Valavanadu, P.O, Kalavoor, Alappuzha, Kerala 688522, India",688522,Ambalapuzha,Alappuzha,KERALA,9.572168202777778,76.32190507222222,0
838,"Ailara, Anchal, Kollam, Ayilara, Kerala 691001, India",691001,Kollam,Kollam,KERALA,8.886722971739129,76.59831395,0
839,"AS Road, 688 007, Kommady, Thumpoly, Alappuzha, Aryad South, Kerala 688008, India",688008,Ambalapuzha,Alappuzha,KERALA,9.521471733333334,76.3244164,0
840,"Near Primary Health Centre, Koppam, P.O. Vilayur, Palakkad District, Pattambi, Koppam, Kerala 679309, India",679309,Ottappalam,Palakkad,KERALA,10.8838265875,76.1886291625,0
842,"No.9, M.P.Nagar, 1st St, Appachi Nagar, Kongu Nagar, Extension, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,0
845,"48MM+V46, State Bank Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,0
846,"Poilakada Rd, Asramam, Kollam, Kerala 691001, India",691001,Kollam,Kollam,KERALA,8.886722971739129,76.59831395,0
847,"GWJX+H7M, Rajagopalapuram, Vedasandur, Tamil Nadu 624710, India",624710,,Dindigul,TAMIL NADU,10.540965525,77.959719475,0
849,"37B, 3, Sengathurai - Sulur Rd, Sulur, Aiyan Tiruvalluvar Nagar, Tamil Nadu 641402, India",641402,Palladam,Coimbatore,TAMIL NADU,11.011427166666667,77.10136042,0
851,"Tirupur sarvodaya sangh Murugampalayam, 38JF+PGR, post, LRG Layout, Iduvampalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU,11.0980518625,77.309765225,0
853,"Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",683503,Kanayannur,Ernakulam,KERALA,10.0582879625,76.337153153125,0
857,"R8Q5+8HG, Salem - Kochi Hwy, Chandiroor, Kerala 688535, India",688535,Cherthala,Alappuzha,KERALA,9.8564922,76.32294531666666,0
858,"Pallipuram p.o, Pallippuram Thycattussery Road, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858,0
859,"2/240, Kunnathur Road, Virumandampalayam, PO, Chengappalli, Tamil Nadu 638812, India",638812,Perundurai,Erode,TAMIL NADU,11.19794845,77.42301115,0
860,"R8F4+6MQ, Rd, Neendakara, Eramalloor, Ezhupunna, Kerala 688537, India",688537,Cherthala,Alappuzha,KERALA,9.82172572,76.30522974,0
861,"Premier Marine Foods, V835+8C7, National Highway 47, Chandiroor, Kochi, Kerala 688535, India",688535,Cherthala,Alappuzha,KERALA,9.8564922,76.32294531666666,0
862,"311/4, Pallakattu Thottam, 15 Velampalayam Main Rd, Velampalayam, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
863,"119, Venkatasamy Rd W, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",641002,Coimbatore South,Coimbatore,TAMIL NADU,11.010469648529412,76.95122688088236,0
864,"23/1804, Binny Rd, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926,0
865,"G6F6+W6X, Machingal Ln, Naikkanal, Thrissur, Kerala 680001, India",680001,Thrissur,Thrissur,KERALA,7.1391411,-73.1290751,1
866,"X83H+P32, SH15, Chambakkara, Upasana Nagar, Vyttila, Kochi, Kerala 682304, India",682304,Ernakulam,Ernakulam,KERALA,9.938877706666666,76.32558967666667,0
867,"GW32+P4Q Titanium P.O, Kochuveli Industrial Area, Thiruvananthapuram, Kerala 695021, India",695021,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.502855578571427,76.89910602857142,0
868,"213, Ranga Konar St, Anupperpalayam, Ram Nagar, Coimbatore, Tamil Nadu 641009, India",641009,Coimbatore South,Coimbatore,TAMIL NADU,11.0134689,76.96293088333334,0
869,"RBR GARMENTS PRIVATE LIMITED, 177/3A1, PACHANKATTUPALAYAM, Arulpuram, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,0
873,"SF No.252, Kangayam Rd, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,0
875,"VI/35, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,0
876,"No: 3, Balaji Street Bypass Road, M.M.C.Colony, MGM Nagar, Avaniyapuram, Tamil Nadu 12, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,0
877,"18/1, Vagaikulam Srivaikuntam Express Rd, Tannuthu, Tamil Nadu 628851, India",628851,Srivaikuntam,Tuticorin,TAMIL NADU,8.758412566666667,77.91555246666667,0
878,"# 1, 7th St, 1st Street, Kumaranandapuram, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,0
879,"Aathuppalayam, 582F+VQ2, Aathuppalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,0
880,"271/CMC 5, Nedumprakkad, P85X+MC8, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,0
881,"4F2Q+7GR, Vattakattupady, Perumbavoor, Kerala 683542, India",683542,Kunnathunad,Ernakulam,KERALA,10.114937405454544,76.47808056363637,0
882,"636006, Kanchi Nagar, Seelanaickenpatti, Salem, Tamil Nadu 636006, India",636006,Salem,Salem,TAMIL NADU,11.643416776,78.15290694,0
