Unnamed: 0,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude,Cluster
949,"No.62, Krishnammal Street, KK Pudur, Kuppakonam Pudur, Coimbatore, Tamil Nadu 641038, India",641038,Coimbatore North,Coimbatore,TAMIL NADU,-0.10570478102373458,0.07285957128125915,0
950,"107-A, Senguptha Street, Ram Nagar, Annapoorna Layout, Coimbatore, Tamil Nadu 641009, India",641009,Coimbatore South,Coimbatore,TAMIL NADU,-0.09641993968126397,0.07083095104113503,0
951,"XII/293, Off, Chithrappuzha-Ponjassery Rd, Kizhakkambalam, Ernakulam, Kerala 683562, India",683562,Aluva,Ernakulam,KERALA,-0.24451083455087305,0.03710693904573251,0
952,"8 3238 C, 8/3238B, 2nd St, Anna Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
953,"Kizhakkambalam, Kochi, Kerala 680562, India",680562,Thrissur,Thrissur,KERALA,-0.18697756073611324,0.02487698930874358,0
954,"59G2+C3F, Kaalampalayam, Tiruppur, Tamil Nadu 641666, India",641666,Tirupur,Coimbatore,TAMIL NADU,-0.06856140344899497,0.09621509293800827,0
956,"37, 60 Feet Rd, Kumarnathapuram, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,-0.08014266626996422,0.09487462694016671,0
957,"275/D1, KURUMBAN THOTTAM, 11 TH STREET, Sanganoor Rd, Ganapathy, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU,-0.08946757005052551,0.07310220405569533,0
958,"3/606-C, Shakthi Centre Post, Nochipalayam Rd, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,-0.08019659230891528,0.09435305136593018,0
962,"KINFRA Parks, Menamkulam, Kazhakuttom, HV26+R53, Pallithura, Thiruvananthapuram, Kerala 695586, India",695586,Thiruvananthapuram,Thiruvananthapuram,KERALA,-0.466221486757281,0.06329598948719788,0
963,"Eriyad, Porur, Kerala 679328, India",679328,Nilambur,Malappuram,KERALA,-0.07027933255869256,0.02469964101423098,0
964,"Door No. FC, Plot No: 50, Justice Rathinavel Pandian Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600050, India",600050,Ambattur,Tiruvallur,TAMIL NADU,0.21867805011477914,0.27405026885948824,0
965,"Kakkanad, 7/838(B, Seaport - Airport Rd, Vidya Nagar Colony, Thrikkakara, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,-0.24525650410589223,0.03118870365286268,0
967,"No 12, Netaji Nagar, Karumarampalayam Road, 2nd Street Extension, Karumarpalayam, Mannarai, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,-0.08008612570753879,0.09593310959954607,0
970,"Door number VI, 26, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,-0.25614113630356034,0.026054744348465164,0
971,"Cherthala, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,-0.2468210517406997,0.029118876559649207,0
972,"24, Appachi Nagar Main Road, Appachi Nagar, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,-0.08008612570753879,0.09593310959954607,0
975,"Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
976,"163/A, Thiruvenkatasamy Rd W, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",641002,Coimbatore South,Coimbatore,TAMIL NADU,-0.09687348809554108,0.07009170074035175,0
977,"SF No: 540/2, Ring Road, opp. Anbu Illam, Thirumurugan Poondi, A.Thirumuruganpoondi, Avinashi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
978,"SF No. 49 Annur Road,, Arasur Post,, Coimbatore, Tamil Nadu 641107, India",641107,Coimbatore South,Coimbatore,TAMIL NADU,-0.07838148616930292,0.07533340866941907,0
981,"V834+2GJ, Chandiroor, Kerala 688535, India",688535,Cherthala,Alappuzha,KERALA,-0.2713785761232395,0.030408067960180588,0
982,"Sinicon House"" , XVII/906, IDA, West, Kanjikode, Pudussery Central, Kerala 678623, India",678623,Palakkad,Palakkad,KERALA,-0.12946134302745418,0.05598507436831427,0
983,"6/207, AB Salem Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,-0.25614113630356034,0.026054744348465164,0
984,"49Q7+MJQ, Nallathupalayam, Tiruppur, Tamil Nadu 641666, India",641666,Tirupur,Coimbatore,TAMIL NADU,-0.06856140344899497,0.09621509293800827,0
986,"14, South St, Anuppanadi, Madurai, Tamil Nadu 625009, India",625009,Madurai North,Madurai,TAMIL NADU,-0.24722531395759392,0.14648103344549318,0
989,"FXCJ+788, Kaimanam, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",695018,Thiruvananthapuram,Thiruvananthapuram,KERALA,-0.4808607695664957,0.07192176438712056,0
990,"SF. No. 396/2E, 295/1C, Post, Mahavishnu Nagar, Angeripalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
991,"71,PVG NAGAR, Samundipuram Main Rd, near HP Petrol Bunk, Valayankadu South, P V C Nagar, M.N.Sivasubramanian Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
992,"Perumanoor P.K.Road, Chacola Colony, Thevara, Kochi, Kerala 682015, India",682015,Ernakulam,Ernakulam,KERALA,-0.2574353005818182,0.028495264928577593,0
993,"39R6+RQW, Pudur Rd, MR Nagar, K N P Colony, Pudur Privu, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,-0.08019659230891528,0.09435305136593018,0
997,"P2MW+H75, Changaramkulam, Kerala 679591, India",679591,Ponnani,Malappuram,KERALA,-0.13887977205114602,0.01334584425290719,0
998,"02, Thabadar Thottam, Bharathi Nagar, Bharathi Nagar, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
999,"69VC+WV9, Service Rd, Naipunnya Nagar, Pongam, Kizhakkummuri, Angamaly, Kerala 680308, India",680308,Mukundapuram,Thrissur,KERALA,-0.21010832741312307,0.032210150042345564,0
1000,"Ollur Industrial Estate, Ollur, Thrissur, Kerala 680306, India",680306,,Thrissur,KERALA,-0.1773885469918756,0.025212895784189567,0
1003,"Decent Jun, Palathara, Kollam, Kerala 691577, India",691577,Kollam,Kollam,KERALA,-0.41659808910899504,0.05172974699247723,0
1004,"A-20, Mangadu Rd, Mangad, Kollam, Kerala 691015, India",691015,Kollam,Kollam,KERALA,-0.41445574005160496,0.049318387556705666,0
1005,"Vyloppilly Ln, Azad Road, Kaloor, Ernakulam, Kerala 682017, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,-0.2505394236469796,0.028545471241330195,0
1006,"WJFQ+R27, Kilikkollur, Chandanathope, Kottamkara, Kerala 691004, India",691004,Kollam,Kollam,KERALA,-0.41541031842855414,0.04929553614511695,0
1007,"P.O. Cherthala, S.N.Puram, Cherthala, Kanjikkuzhi, Kerala 688582, India",688582,Cherthala,Alappuzha,KERALA,-0.30531880774800835,0.02989234379782418,0
1008,"1572, S Thamaraparambu Rd, Thamaraparambu, Fort Kochi, Kochi, Kerala 682001, India",682001,Kochi,Ernakulam,KERALA,-0.2554273329516263,0.02538177500566223,0
1009,"26-B President Thottam Thottipalayam Pirivu, Civil Aerodrome Post, Karuparampalayam Pirvu, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore South,Coimbatore,TAMIL NADU,-0.09332152091565644,0.07486790052091284,0
1011,"X78M+P3P, Paliyam Rd, Pallimukku, Ernakulam, Kochi, Kerala 682016, India",682016,Ernakulam,Ernakulam,KERALA,-0.2549099739487917,0.028146276578148777,0
1012,"Mannam Rd, Changanassery, Kerala 686102, India",686102,Changanassery,Kottayam,KERALA,-0.3348309726125233,0.043802746550851236,0
1014,"36, Nanda Nagar Road, Singalluar, Singalluar, Coimbatore, Tamil Nadu 641005, India",641005,Coimbatore South,Coimbatore,TAMIL NADU,-0.09616999526349036,0.07403679457304589,0
1015,"W942+CJF, Chirakkal, Kerala 670009, India",670009,Kannur,Kannur,KERALA,6.080809095572021,2.0125954849436516,1
1016,"48QM+8X9, Unnamed Road, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1017,"95, A, 8, Angeripalayam Main Rd, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1018,"97A1, AMMAPALAYAM PIRIVU, Mangalam Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU,-0.1002607462152115,0.09096715147773823,0
1020,"12/3, Luna Nagar, Abbas Garden,, India, Edayarpalayam, Coimbatore, Tamil Nadu 641025, India",641025,Coimbatore North,Coimbatore,TAMIL NADU,-0.09265096208754024,0.06863637197258028,0
1021,"Keranur, Chinnasalem, Tamil Nadu 606201, India",606201,Kallakurichi,Villupuram,TAMIL NADU,-0.0020161445555548075,0.19154354587311154,0
1022,"22XP+PHF, NGP Nagar, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore South,Coimbatore,TAMIL NADU,-0.09332152091565644,0.07486790052091284,0
1024,"56PW+C93, Sembianallur, Avinashi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,-0.07211273658542343,0.08790698463255031,0
1027,"A.P 1702, 15th West Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039, India",600039,Tondiarpet Fort St George,Chennai,TAMIL NADU,0.22216713495833704,0.27852126573166763,0
1028,"Ring Road Housing Sector, Madhavaram, Chennai, Tamil Nadu 600060, India",600060,Ponneri,Tiruvallur,TAMIL NADU,0.22137399332961702,0.27678014215136143,0
1031,"First Floor Plot, 156, Madambakkam Main Rd, Maruthi Nagar, Madambakkam, Chennai, Tamil Nadu 600126, India",600126,Tambaram,Kanchipuram,TAMIL NADU,0.18915623135401513,0.27295052416418997,0
1032,"2PX7+7GC, Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA,-0.3943742445605489,0.05524061732636607,0
1034,"2PQ6+2JG, Thekkumpuram Puthoor PO Kottarakara, Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA,-0.3943742445605489,0.05524061732636607,0
1036,"415, Cotton Hill Rd, Cotton Hill, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",695014,Thiruvananthapuram,Thiruvananthapuram,KERALA,-0.4769604091421911,0.07065040263290119,0
1037,"St.Mary's Cashew Factory, Kottarakkara Sasthamcotta Rd, Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA,-0.3943742445605489,0.05524061732636607,0
1039,"2X3J+7GF, Kollam - Tenkasi Rd, Edamon Sathram, Edamon, Kerala 691307, India",691307,Pathanapuram,Kollam,KERALA,-0.4022038734729366,0.07276112670867614,0
1040,"WP95+FRF, Nallila Rd, Puliyila, Kerala 691515, India",691515,Kollam,Kollam,KERALA,-0.4118489164461767,0.05485989300390625,0
1041,"sf 254, main road ,kovilpalayam post, Mettupalayam, Kovilpalayam, Tamil Nadu 642110, India",642110,Pollachi,Coimbatore,TAMIL NADU,-0.052179593157364514,0.06902986992001042,0
1042,"C/o T.Stanes & Company Limited, 1625, Trichy Rd, Mamarath Thottom Ganapathy, Race Course, Coimbatore, Tamil Nadu 641018, India",641018,Coimbatore South,Coimbatore,TAMIL NADU,-0.09622809644893209,0.07230595432895075,0
1043,"14, East, Anna Nagar W Ext Rd, Mogappair Industrial Estate, Padi Pudur Nagar, Anna Nagar West, Mogappair East, Chennai, Tamil Nadu 600037, India",600037,Ambattur,Tiruvallur,TAMIL NADU,5.279465343328485,-3.0903445469773145,1
1044,"Ancy Nagar, South Kollamcode, Pozhiyoor, Kerala 695513, India",695513,Neyyattinkara,Thiruvananthapuram,KERALA,-0.5065454517429923,0.07895760473018625,0
1045,"Krithika, Sri Sai Building, Industrial Est Rd, Seerapalayam, Tamil Nadu 641105, India",641105,Coimbatore South,Coimbatore,TAMIL NADU,-0.11156560526430767,0.07024166249616247,0
1046,"1/563-H srinivasa nagar kallangadu 1 st street, Velliangadu, Thennampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,-0.0839111833056176,0.09527016921397699,0
1048,"No 32, Dharapuram Main Rd, K Chettipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,-0.0839111833056176,0.09527016921397699,0
1050,"No-5, Sixty Feet Road, Asher Nagar, Tirupur - 641603, Avinashi - Tiruppur Rd, Asher Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1051,"383G+HXF, Kairali Nagar, South Kalamassery, HMT Kalamassery, Kochi, Kerala 682022, India",682022,Ernakulam,Ernakulam,KERALA,-0.24278427454626386,0.03195048489551444,0
1052,"2, Mullurkara, Kerala 680590, India",680590,Talappilly,Thrissur,KERALA,-0.1477280325130855,0.02499811786818284,0
1054,"3WQQ+FG7, NH-67, NGGO Colony, Thudiyalur, Tamil Nadu 641022, India",641022,Coimbatore North,Coimbatore,TAMIL NADU,6.626289244161609,-0.8316568100275593,1
1055,"RCVC+2G4, po, Thottada, Kerala 670007, India",670007,Kannur,Kannur,KERALA,0.029192520512852926,-0.02674989903263119,0
1056,"Super A7, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032, India",600032,Chennai City Corporation,Chennai,TAMIL NADU,0.3064608432497436,0.27196747617034794,0
1057,"J527+X27, Unnamed Road, Anjur, Kerala 680601, India",680601,Talappilly,Thrissur,KERALA,-0.15320663324736125,0.02061024511749881,0
1059,"Pandit Karuppan Rd, Mattummal Junction, Mattummal, Thevara, Kochi, Kerala 682013, India",682013,Ernakulam,Ernakulam,KERALA,-0.2588531341468484,0.028954415143199866,0
1060,"D1 & D2, Nethaji Apparel Park, Eettiveerampalayam, New, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641666, India",641666,Tirupur,Coimbatore,TAMIL NADU,-0.06856140344899497,0.09621509293800827,0
1062,"J4FH+H6X, Kundalapatti Erisanampatti Rd, Kedimedu, Tamil Nadu 642107, India",642107,Udamalpet,Coimbatore,TAMIL NADU,-0.16410478633084602,0.07865576779127345,0
1064,"Elgi Towers, Green Fields, 737 D, Puliakulam Rd, Dhamu Nagar, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU,-0.09852909377462067,0.07267640001399393,0
1065,"5FF3+V99, Mekalady, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,-0.2220315406934414,0.03896705692472088,0
1066,"3rd Floor, Emerald Mall, Mavoor Rd, Arayidathupalam, Kozhikode, Kerala 673001, India",673001,Kozhikode,Kozhikode,KERALA,-0.06051774801487859,-0.0038197113639194683,0
1067,"S.F.No.341, Thilagar Nagar west, Anupparpalayam,, 15.Velampalayam,, Velampalayam, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
1068,"26, Harvey Rd, PSS Colony, Sidco Industrial Estate, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,-0.08014266626996422,0.09487462694016671,0
1069,"# 33/16 3 rd Street, Padmavathi Puram , Gandhi Nagar, Jain Nagar, Chromepet, Tirupur, Chennai, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1070,"3rd Floor, Syda Building,Kochi, Kaloor - Kadavanthara Rd, Kaloor, Ernakulam, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,-0.2505394236469796,0.028545471241330195,0
1071,"Sirupooluvapatti, Tiruppur, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU,-0.08362925877539708,0.09273776390048397,0
1073,"38WW+JFF, Kamatchi Amman, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,-0.0839111833056176,0.09527016921397699,0
1075,"69 - 74, Salem Bypass Rd, SIDCO Industrial Estate, Karur, Tamil Nadu 639006, India",639006,Karur,Karur,TAMIL NADU,-0.09762460279464667,0.14079118406166535,0
1076,"Aryakara, Muhamma, Kerala 688525, India",688525,Cherthala,Alappuzha,KERALA,-0.3072381939469009,0.03267525151209178,0
1077,"Industrial Development Plot, PO, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,-0.31794317304059694,0.04300024107956015,0
1078,"ID Plot, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,-0.31794317304059694,0.04300024107956015,0
1079,"Ollur, Thrissur, Kerala 680014, India",680014,Thrissur,Thrissur,KERALA,-0.1757514542857828,0.02793677230718896,0
1081,"FIRST FLOOR, TVJ ESTATE, 1516E NHG LANE, LPS Rd, Ponnurunni, Vyttila, Kochi, Kerala 682019, India",682019,Ernakulam,Ernakulam,KERALA,-0.2542184084978708,0.02993215817923141,0
1082,"Kinfra Biotechnology And Industrial Zone, Medical College - NAD Road, HMT Colony, North Kalamassery, Kalamassery, Kalamassery, Kochi, Kochi, Kerala 683503, India",683503,Kanayannur,Ernakulam,KERALA,-0.24086291280282113,0.03130546587335558,0
1083,"Thalavady Rd, Thalavady, Aikyabharatham, Alappuzha, Aryad South, Kerala 688006, India",688006,Ambalapuzha,Alappuzha,KERALA,-0.32141858495711534,0.031420129411918296,0
1085,"3GHV+626, Methala, Rayamangalam, Kerala 683545, India",683545,Kunnathunad,Ernakulam,KERALA,-0.23308533803549836,0.04305089083110285,0
1086,"Swaraj Plywood Road, Pappinisseri, Kerala 670561, India",670561,Kannur,Kannur,KERALA,0.04485485037590376,-0.03080438896726999,0
1087,"Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,-0.2690744020321457,0.02923576043838081,0
1088,"KP Road, WJ5C+95H, Kilikolloor, Mangad, Kollam, Kerala 691004, India",691004,Kollam,Kollam,KERALA,-0.41541031842855414,0.04929553614511695,0
1089,"HG2G+QPW, Unnamed Road, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,-0.31794317304059694,0.04300024107956015,0
1090,"X759+6R8, Willingdon Island, Kochi, Kerala 682003, India",682003,Kochi,Ernakulam,KERALA,-0.25565834761602635,0.027122963581373387,0
1091,"Erukkadu Thottam, Nochipalayam Road, Veerapandi, 383W+WJ2, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,-0.08019659230891528,0.09435305136593018,0
1095,"Pattanakad, P.O, Cherthala, Pattanakkad, Kerala 688531, India",688531,Cherthala,Alappuzha,KERALA,-0.29116869964765785,0.029946535714587275,0
1096,"59RJ+3WP, Unnamed Road, Angamaly, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,-0.22043372187057883,0.03422395244605456,0
1098,"2, 200 Karayampalayam, GEM Nagar, Mylampatti, Tamil Nadu 641062, India",641062,Coimbatore South,Coimbatore,TAMIL NADU,-0.08889537027391503,0.07787555705977878,0
1099,"E-18, Phase II, Sipcot Expansion II, Moranapalli, Sipcot Phase II Industrial Complex, Sipcot Ph 2, Hosur, Moranapalli, Tamil Nadu 635109, India",635109,Hosur,Krishnagiri,TAMIL NADU,0.16384899516541324,0.12553637160020156,0
1101,"S.F.NO135/5 JEEVA NAGAR, Murugampalayam Rd, Kamachiamman Nagar, Iduvampalayam, Tiruppur, Murugampalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU,-0.08362925877539708,0.09273776390048397,0
1103,"post, S.F.403, Aathupalayam Main Rd, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
1104,"AVP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
1105,"V7QW+9J8, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,-0.2690744020321457,0.02923576043838081,0
1106,"No-5/3, Prabhu Nagar, Rakkiyapalayam Pirivu Kangayam Road, Nallur, S I D C O, S I D C O, Cheran Nagar, Valliammai Nagar, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,-0.08212370397089003,0.09840070014290796,0
1108,"2, Bridgeway Colony Extension, Main Road, Main Road, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,-0.08008612570753879,0.09593310959954607,0
1111,"Thaishola, Tamil Nadu 643209, India",643209,Kundah,Nilgiris,TAMIL NADU,-0.0571659466647165,0.04963587856693699,0
1112,"R8P3+PJM Aroor gram panchayat, Chandiroor, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,-0.2690744020321457,0.02923576043838081,0
1113,"X11, Bld, 510, Poyyoor Road, Mayyil, Kerala 670602, India",670602,Taliparamba,Kannur,KERALA,0.048060642503062995,-0.022175559548968157,0
1114,"39M4+HW3, 60 Feet Rd, Gopal Nagar, Velliangadu, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,-0.08019659230891528,0.09435305136593018,0
1118,"Kaviyoor, Kerala 689582, India",689582,Thiruvalla,Pathanamthitta,KERALA,-0.33867614378829336,0.048568667226817915,0
1120,"2nd Floor, Cherupushpam Building, Near ICICI Bank, Opp M. G. Road, Shipyard Quarters Road, Cheriyakadavanthra, Atlantis, Ravipuram, Panampilly Nagar, Kochi, Kerala 682015, India",682015,Ernakulam,Ernakulam,KERALA,-0.2574353005818182,0.028495264928577593,0
1121,"Coir Park, Thiruvizha North Road, Mayithara, Cherthala, Cherthala South, Kerala 688539, India",688539,Cherthala,Alappuzha,KERALA,-0.300444571128542,0.031561943775552485,0
1122,"327G+XWF, Oorakam, Kerala 676519, India",676519,Ernad,Malappuram,KERALA,-0.0907879862003649,0.012421416703584497,0
1124,"454/1F1 AVINASHILINGAMPALAM ROAD, VILLAGE, Palangarai, Avinashilingampalayam, Avinashi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,-0.07211273658542343,0.08790698463255031,0
1127,"HQCR+3V5, Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,-0.3164414841620416,0.05999995376927108,0
1128,"199(E), Sf-448, A B Nagar, Main Road, Sivakami Nagar, 15, Lakshmi Theatre Road, EB Colony, Velampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1129,"WHHV+XV8, Neeravil, Kerala 691601, India",691601,Kollam,Kollam,KERALA,-0.4103111617635737,0.0481892443839494,0
1130,"TC 12/133 PUSHPA VIHAR, Plamoodu - Thekkamoodu Rd, Plamoodu Thekkumoodu Residents Association, Pattom, Thiruvananthapuram, Kerala 695004, India",695004,Trivandrum,Thiruvananthapuram,KERALA,-0.4731580996557799,0.06936477826839302,0
1132,"Vengalam, National Highway 17, Kunnathkara, Chemancheri, Kerala 673303, India",673303,Kozhikode,Kozhikode,KERALA,-0.045284487736293774,-0.005578753680588951,0
1134,"38RP+XC5, K V R Nagar, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,-0.0839111833056176,0.09527016921397699,0
1136,"A.S Road, Kommady, Alappuzha, Aryad South, Kerala 688007, India",688007,Ambalapuzh A,Alappuzha,KERALA,-0.3237260036396253,0.03065645612502533,0
1138,"Nilgiris, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA,-0.2468210517406997,0.029118876559649207,0
1139,"VIII/946 Navaratna House Jawahar Road, Pandikudi Rd, Pandikudy, Shanthi Nagar Housing Colony, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,-0.25614113630356034,0.026054744348465164,0
1140,"Plot No 64/C Athani Industrial Development Area Medical College Road, PO, SIDCO Peringandoor Industrial Area Phase I, Peringandoor, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA,-0.1626211976366976,0.024186545296559146,0
1143,"584G+WGX, Aathuppalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,-0.07730412151106443,0.09302365013527163,0
1144,"DOOR NO III/53, BEHIND ALL SAINTS BUILDING OPP TO ITI KANJIKODE, Palakkad, Pudussery Central, Kerala 678623, India",678623,Palakkad,Palakkad,KERALA,-0.12946134302745418,0.05598507436831427,0
1145,"83, 2nd St, Peelamedu, PKD Nagar, Coimbatore, Tamil Nadu 641004, India",641004,Coimbatore South,Coimbatore,TAMIL NADU,-0.09411254785720152,0.07378930329566644,0
1146,"VVS AUTOMATIC DOORS, Pethanaickenpalayam, 4/206/4, Pongalur, Avinashi, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU,-0.04525234726061329,0.08345452123765801,0
1148,"V9J4+R8V Anugraha, Chalad, Kannur, Kerala 670014, India",670014,Kannur,Kannur,KERALA,6.062428021645885,2.01236580867825,1
1149,"Po, Konathukunnu, Thekkumkara, Kerala 680123, India",680123,Mukundapuram,Thrissur,KERALA,-0.20723644613133102,0.02311039082745161,0
1151,"26, Jawahar St, Gandhi Nagar, Shenoy Nagar, Madurai, Tamil Nadu 625020, India",625020,Madurai North,Madurai,TAMIL NADU,-0.25515067184446744,0.14663644860144842,0
1153,"House No B-303 Vashini, Shriram Vijaya Hyyde Park, Duraisamy Layout, Coimbatore, Tamil Nadu 641004, India",641004,Coimbatore South,Coimbatore,TAMIL NADU,-0.09411254785720152,0.07378930329566644,0
1154,"Kadappuram Rd, Chirakkal, Azhikode, Azhikode South, Kerala 670009, India",670009,Kannur,Kannur,KERALA,6.080809095572021,2.0125954849436516,1
1155,"P.O,Pin-688525, Muhamma, Kerala 688538, India",688525,Cherthala,Alappuzha,KERALA,-0.3072381939469009,0.03267525151209178,0
1156,"S.F 369, 2, Angeripalayam Main Rd, SBI Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,-0.0779661700573292,0.0947980283924137,0
1157,"F6CV+23X, Ollur Industrial Estate, Ollur, Thrissur, Kerala 680306, India",680306,,Thrissur,KERALA,-0.1773885469918756,0.025212895784189567,0
1160,"Veejay Building, No-13-13/6, Mariappan Street, Kattoor, Kattoor, Kattoor Main, Ram Nagar, Coimbatore, Tamil Nadu 641009, India",641009,Coimbatore South,Coimbatore,TAMIL NADU,-0.09641993968126397,0.07083095104113503,0
