Unnamed: 0,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude,Cluster
560,"GWGH+5MG, Medical College Ulloor Rd, Opposite Medical College, P T Chacko Nagar, Ulloor, Thiruvananthapuram, Kerala 695011, India",695011,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.528033914838709,76.91944505387096,6
561,"Sf No. 245, Opp. Kasipalayam Road, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
563,"Basin Rd, Marine Drive, Ernakulam, Kochi, Kerala 682031, India",682031,Ernakulam,Ernakulam,KERALA,9.99692354,76.27468644,7
564,"S.F. No.428/1,Eran Thottam, Sathy Road, Ganapathypudur, Sri Laxmi Nagar, Ganapathy, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU,11.059443936363635,76.99888995,4
565,"Chanthapallam, Cheriakadavu, Kannamaly, Kochi, Kerala 682008, India",682008,Kochi,Ernakulam,KERALA,9.869597658064515,76.26596289354838,7
566,"1, 1/514, Serayampalayam Rd, Neelambur, Tamil Nadu 641062, India",641062,Coimbatore South,Coimbatore,TAMIL NADU,11.0632278125,77.0744629125,4
567,"M8QW+X2C, Nedumbrakkad, Alleppey, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,7
568,"Poonthope Ward, Rahul Nivas, Kommady, Alappuzha, Aryad South, Kerala 688006, India",688006,Ambalapuzha,Alappuzha,KERALA,9.525584704,76.338968536,7
570,"Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667,7
571,"Kerala, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,7
572,"G89H+M6C, Kommady, Kaichoondi, Alappuzha, Aryad South, Kerala 688008, India",688008,Ambalapuzha,Alappuzha,KERALA,9.521471733333334,76.3244164,7
573,"Kerala, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504,7
574,"VHPR+QVM, Parameswar Nagar, Kollam, Kerala 691001, India",691001,Kollam,Kollam,KERALA,8.886722971739129,76.59831395,6
575,"Vennicode, Kerala 695318, India",695318,Chirayinkeezhu,Thiruvananthapuram,KERALA,8.70732866,76.753243,6
576,"F8WJ+464, CCNB Rd, Market Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905,7
577,"Pettah, Thiruvananthapuram, Kerala 695024, India",695024,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.489089853731343,76.92985226865672,6
578,"Rubco House South Bazar, Puzhathi Housing colony, Puzhathi Housing Colony, Kannur, Kerala 670002, India",670002,Kannur,Kannur,KERALA,11.843122569565216,75.39575166956521,5
579,"28X9+FFJ, Salem-Ernakulam Highway, South Kalamassery, Kalamassery, Kochi, Kerala 682039, India",682039,Ernakulam,Ernakulam,KERALA,10.004646666666668,76.34727148333334,7
580,"F3X5+669, Engandiyoor, Kerala 680615, India",680615,Chavakkad,Thrissur,KERALA,10.50572508372093,76.06118780465117,1
581,"HHWW+576, New Bus stand-Govt.Hospital Rd, Nut Street, Vatakara, Kerala 673101, India",673101,Vadakara,Kozhikode,KERALA,11.600590858536584,75.58763687317074,5
583,"Uliyakovil West, Uliyakovil, Kollam, Kerala 691019, India",691019,Kollam,Kollam,KERALA,8.903712925,76.613172375,6
584,"Ottapalam - Cherppulassery Rd, Thrikkadeeri -I, Kerala 679502, India",679502,Ottapalam,Palakkad,KERALA,10.855783,76.34713022000001,1
586,"Fr Dismas Rd, near Christ College, Near Christ College, Irinjalakuda, Kerala 680125, India",680125,Mukundapuram,Thrissur,KERALA,10.359642104347827,76.2108544173913,1
587,"D.No.666/ 18A, A.D.Colony, North Guruvayurappan Nagar Extn, Poyampalayam Pooluvapatti, post, Vigneshwara Nagar, Poyampalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,4
588,"Sf 256, Saraswathi Garden, Narikadu, Karuvam Palyam, Karuvam Palyam, RVE Nagar, Valliammai Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
590,"ARWA-B-29, Vishwam Nagar, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926,7
591,"59M9+8X8, Angamaly South, Angamaly, Kerala 683573, India",683573,Aluva,Ernakulam,KERALA,10.180255566666666,76.38579883333334,1
592,"No. 1/511-A, 47, Old NH17, Kundannoor, Maradu, Ernakulam, Kochi, Kerala 682304, India",682304,Ernakulam,Ernakulam,KERALA,9.938877706666666,76.32558967666667,7
593,"1st Floor, Grand Marketting Centre, Fort Rd, Kannur, Kerala 670001, India",670001,Kannur,Kannur,KERALA,11.865514509090907,75.38733786363636,5
594,"mookkannoor, Angamaly, Mookkannoor, Kerala 683577, India",683577,Aluva,Ernakulam,KERALA,10.236465032954545,76.41597145568181,1
595,"Cholayil Tower, Parappur, Main Rd, Kottakkal, Kerala 676503, India",676503,Tirur,Malappuram,KERALA,10.998304046031746,76.01255696507937,5
597,"Kottakkal, Kerala, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504,7
599,"96/A, Palace Rd, Mahal Area, Madurai Main, Madurai, Tamil Nadu 625001, India",625001,Madurai South,Madurai,TAMIL NADU,9.990493930107526,78.16803954623656,0
602,"Kakkodu, Punalur, Kerala 691331, India",691331,Pathanapuram,Kollam,KERALA,9.0145371,76.94054313,6
603,"18/24, Thoppumpady, Kochi, Kerala 682005, India",682005,Kochi,Ernakulam,KERALA,9.940253061111113,76.25960161388889,7
604,"Kuthiathodu, Kodamthuruth, Kerala, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504,7
605,"Kuttanad, Kuttanad Taluk, Kerala",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504,7
606,"2853+PHQ Kuttukaran Centre, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275,7
607,"71/3, Kundrathur Main Rd, Madanandapuram, Madhanandapuram, Chennai, Tamil Nadu 600125, India",600125,Sriperumbudur,Kanchipuram,TAMIL NADU,13.020439926666668,80.16413714,3
608,"45Q3+9P2, Mopperipalayam, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU,11.143542333333333,77.14806261666666,4
611,"PRVH+MV8, Karavaram, Kerala 695102, India",695102,Chirayinkeezhu,Thiruvananthapuram,KERALA,8.708439058620689,76.79618892758621,6
612,"school padi, Pathapiriyam, Manjeri, Kerala 676123, India",676123,Ernad,Malappuram,KERALA,11.159140234246577,76.13659382465754,5
615,"Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
616,"383F+Q7V, Palladam Main Rd, opposite Park School, Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
620,"Industrial Estate, South Kalamassery, Kalamassery, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",683104,Kanayannur,Ernakulam,KERALA,10.057542963636363,76.31917809090909,7
621,"No: 34, Vellapan Nagar, Peelamedu, Kuppakonam Pudur, Coimbatore, Tamil Nadu 641004, India",641004,Coimbatore South,Coimbatore,TAMIL NADU,11.028727355555556,77.00976828333334,4
622,"43 C/10, road, Kadambur, Kayathar, Tamil Nadu 628952, India",628952,Kovilpatti,Tuticorin,TAMIL NADU,8.946265633333333,77.77394713333334,6
624,"1, Pannimadai Rd, Appanaickenpalayam, Coimbatore, Tamil Nadu 641017, India",641017,Coimbatore North,Coimbatore,TAMIL NADU,11.088758233333332,76.9390758,4
625,"7QM6+X9G, Chinniampalayam, Nanjaiuthukuli, Tamil Nadu 638115, India",638115,Erode,Erode,TAMIL NADU,11.24280625,77.727642925,4
626,"CMC-3/79H, Madakkan's Building, North of Manorama Junction, Cherthala, Velorvattom, Alappuzha, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,7
627,"34/1000, Old NH 47, Edappally Junction, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371,7
628,"Door No.5, Jaya Building, 1129-K, Wayanad Rd, East Nadakkave, Nadakkave, Kozhikode, Kerala 673006, India",673006,Kozhikode,Kozhikode,KERALA,11.27537398,75.78063689333332,5
629,"MG COTTON COMPANY PVT LTD SF No. 442/2 - B1, 443/2 - B2A, Avinashilingampalayam, Palangarai, Village, Avinashi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,11.17420899375,77.233283075,4
632,"Door No:17/425-A5, Golden Tower Building, &, Rajaji Cross Rd, near Indoor Stadium Cross Road, SK Temple, Tazhekkod, Kozhikode, Kerala 673004, India",673004,,Kozhikode,KERALA,11.257621530405403,75.79645760945947,5
634,"The Lattice, Old No 7/1, New No 20 2nd and 3rd Floor, Waddels Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",600010,Perambur Purasawalkam,Chennai,TAMIL NADU,13.08101776716418,80.2377158283582,3
635,"38WP+7F2, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
637,"11/85-A, PO, Kollanur, Eravakkad, Kerala 679552, India",679552,Ottappalam,Palakkad,KERALA,10.764330616666667,76.05938295,1
640,"S.F. No.276, 1C, Ganapathipalayam Rd, Veerapandi, PO, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
644,"45/18b pillaiyar kovil, south st, Krishnapuram, Tirunelveli, Kadayanallur, Tamil Nadu 627751, India",627751,Tenkasi,Tirunelveli,TAMIL NADU,9.084145927586206,77.34815887931035,6
645,"no 2 a ak nagar seeyankadu karumarampalayam 641607, Karumarpalayam, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,4
648,"Jaihind Nagar Rd, Meprathupady, Vengola, Kerala 683556, India",683556,Kunnathunad,Ernakulam,KERALA,10.083125960465116,76.47373215813954,7
649,"Old Market Rd, Angamaly, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299,1
651,"HB-07, Panampilly Nagar Ave, Main Avenue, Panampilly Nagar, Ernakulam, Kochi, Kerala 682036, India",682036,Ernakulam,Ernakulam,KERALA,9.959980295833333,76.29498357083334,7
653,"T.C. 43/122(5), MUTTATHARA P.O, Thi, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",695008,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.475055563414635,76.93241154146341,6
654,"107/2A1, Poonamallee High Rd, Senneer Kuppam, Chennai, Tamil Nadu 600056, India",600056,Sriperumbudur,Kanchipuram,TAMIL NADU,13.058651663333334,80.12057256666667,3
657,"Municipal Colony, Q496+CJG, Medical College Rd, Prabha Nagar Extension, Sundram Nagar, Thanjavur, Tamil Nadu 613007, India",613007,Thanjavur,Thanjavur,TAMIL NADU,10.768902396551724,79.13104762068966,0
658,"10/326,, Cheerankavu - Puthoor Rd, Kerala 691505, India",691505,Kottarakkara,Kollam,KERALA,8.989406912745098,76.7210242754902,6
660,"QV5R+P72, Thalapady JHC, Kinya, Kerala 575023, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,7
662,"Anappara (H, Randamkadavu, Ayyankunnu, Kerala 670706, India",670706,Thalassery,Kannur,KERALA,12.053966251851852,75.73558035185185,5
664,"38J8+87Q, Edayar, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334,1
665,"South Vellarappilly P O, Aluva, Thekkumbhagom, Kerala 683580, India",683580,Aluva,Ernakulam,KERALA,10.13932176153846,76.40794163846154,1
666,"Maliyekkal, Kerala 676525, India",676525,Nilambur,Malappuram,KERALA,11.176431966666668,76.32507196,5
667,"Mudickal Perumbavoor, Ernakulam, Marampally, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556,1
668,"GW67+V24, Poonthi Rd, Aakkulam, Thiruvananthapuram, Kerala 695033, India",695033,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.511508241176472,76.94398122941178,6
669,"44, 50 Feet Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,4
670,"Kattoor, Kerala 680702, India",680702,Mukundapuram,Thrissur,KERALA,10.385559175675676,76.15531895135136,1
671,"Jubilee Rd, Pallippuram, Angadipuram, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334,5
673,"Cherthala - Arookutty Rd, South, Poochakkal, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA,9.806103366981132,76.35243924716981,7
674,"11, 13th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039, India",600039,Tondiarpet Fort St George,Chennai,TAMIL NADU,13.120240133333333,80.2511378,3
675,"778/5, Pitchampalayam Pudur PN Road P.N, Road, Shrinagar, Raja Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
676,"Konoor, JTS Rd, Koratty, Kerala 680309, India",680309,Mukundapuram,Thrissur,KERALA,10.27446588125,76.32397074375,1
677,"B-32 KINFRA Industries Park, Nellad, Mazhuvannoor, Kerala 686669, India",686669,Kunnathunad,Ernakulam,KERALA,10.007340951592356,76.52786276496816,7
679,"IV/446A, Valavanadu, Pollathtai P.O, Kalavoor, Alappuzha, Kerala 688522, India",688522,Ambalapuzha,Alappuzha,KERALA,9.572168202777778,76.32190507222222,7
681,"D.NO 23/9, GANDHI NAGAR SUKKALIYUR, near NAVALADIYAN MARRIAGE HALL, Karur, Karattuppalaiyam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU,10.9371391,78.0401658,4
682,"Mayithara, Cherthala, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
683,"TKT MILL stop, 3/606A, post, opp. to Honda car showroom, Balaji Nagar, AB Nagar, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
687,"21, S Veli St, South Gate, Periyar, Madurai Main, Madurai, Tamil Nadu 625001, India",625001,Madurai South,Madurai,TAMIL NADU,9.990493930107526,78.16803954623656,0
690,"Kinfra Koratty Industrial Area Phase I, Koratty, Kerala 680309, India",680309,Mukundapuram,Thrissur,KERALA,10.27446588125,76.32397074375,1
691,"Narasothipatti, Salem, Tamil Nadu 636004, India",636004,Salem,Salem,TAMIL NADU,11.6803981825,78.1371039975,4
693,"2M5F+H2J, pulinthanam east-cheempara-mavudy Rd, Pothanicad, Kerala 686671, India",686671,Kothamangalam,Ernakulam,KERALA,10.007979096875,76.6938778125,7
694,"289/2A, Punniyavathi salai, Vijayapuram pirivu, Kangeyam, main road, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
696,"No. 199/2AB2, 198/2A2A and 198/2A2B SNMV College, Road, Malumichampatti, Tamil Nadu 641050, India",641050,Coimbatore,Coimbatore,TAMIL NADU,10.9198972,76.9985741,4
697,"Varanam ,Puthanangadi, Krishnakripa, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334,7
698,"2C5X+758, Engineering College Road, Kadayirippu, Kerala 682311, India",682311,Kunnathunad,Ernakulam,KERALA,9.986131800632911,76.47020598227847,7
699,"Pullur, Irinjalakuda, Pullur, Kerala 680683, India",680683,Mukundapuram,Thrissur,KERALA,10.337836438512037,76.28693993413566,1
700,"Rifayath Building, Mini Bypass Rd, Passport Office, Eranhippalam, Kozhikode, Kerala 673006, India",673006,Kozhikode,Kozhikode,KERALA,11.27537398,75.78063689333332,5
701,"44 & 46, 50 Feet Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,4
702,"KINFRA Rd, Nellad, Mazhuvannoor, Kerala 686669, India",686669,Kunnathunad,Ernakulam,KERALA,10.007340951592356,76.52786276496816,7
704,"Oil Mill Road, Behind S&S Supermarket, SH 16 Erumathala P O, Chunangamveli Aluva, Aramanakkunnu, Edathala, Kochi, Kerala 683112, India",683112,Kunnathunad,Ernakulam,KERALA,10.08974094375,76.39621829375,1
705,"HP9G+9W5, NH183, Vazhoor, Kerala 686504, India",686504,Changanassery,Kottayam,KERALA,9.565303158928572,76.70881164821428,7
707,"ENKE Chambers, Gopala Prabhu Rd, Near MG Road, Shenoys, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633,7
708,"2-68/B2 Shah Building College Road, Azhagiyamandapam, Tamil Nadu 629167, India",629167,Kalkulam,Kanyakumari,TAMIL NADU,8.265059433333333,77.2933448,6
709,"Tristen tower, Market Rd, Kombara, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818,7
710,"Tiruppur, Tamil Nadu 641666, India",641666,Tirupur,Coimbatore,TAMIL NADU,11.197693457142856,77.3648192,4
712,"6 A, Dharapuram Road, K N P Colony, Pudur Privu, Karatangadu, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
716,"QFVC+FWR, Industrial Estate, Palayad, Thalassery, Kerala 670661, India",670661,Thalassery,Kannur,KERALA,11.794717653846154,75.46980817692307,5
717,"kallungakadavu, channanicadu, GGWW+Q2V P.O, Kottayam, Kerala 686533, India",686533,Kottayam,Kottayam,KERALA,9.527813314285716,76.54438353571427,7
718,"P. B. Nos. 54, Moyalan Ceramics, 68, Ollur Town, Ollur, Thrissur, Kerala 680306, India",680306,,Thrissur,KERALA,10.478034959756098,76.24069400365853,1
721,"S.F.NO 135/5, Jeeva Nagar, Murugampalayam Rd, Kamachiamman Nagar, Iduvampalayam, Tiruppur, Murugampalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU,11.0980518625,77.309765225,4
723,"Azizi Junction, MRT House, Social Welfare Technical School Rd, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856,1
724,"G8RH+V3F, National Highway 47, Pathirappally, Poomkavu, Alappuzha, Kerala 688521, India",688521,Ambalapuzha,Alappuzha,KERALA,9.534986122222222,76.3284427,7
725,"J3QV+54X, NH 766, Kainatty, Kalpetta, Kerala 673122, India",673122,Vythiri,Wayanad,KERALA,11.64488629090909,76.07059091735537,5
728,"No. 699/2, R.M Brothers Industrial Complex, Palladam Main Rd, Karuppa Gaundanpalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
730,"WJ7X+CF9, Thaha Jct Rd, Peroor, Kerala 691004, India",691004,Kollam,Kollam,KERALA,8.904030673684211,76.62197661052632,6
731,"No 67/1 Mandodhari Garden, East, TIRUPUR 641607, S Periyapalayam, Uthukuli Rd, Tiruppur, Kulathupalayam, Tamil Nadu 638752, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,4
734,"VQM7+VRC, Thodupuzha Poomala Road, Alakode, Kerala 685588, India",685588,Thodupuzha,Idukki,KERALA,9.869091704347827,76.79123010869564,7
735,"Koovappady, Koodalapad, Perumbavoor, Koovappady, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341,1
736,"Pavizham Building, Koovappady, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341,1
737,"Narendran Polymers, Kalluvathukkal - Chirakkara Rd, Kalluvathukkal, Kerala 691578, India",691578,Kollam,Kollam,KERALA,8.833145,76.7392505375,6
738,"Narendran Rubbers, P.O, Chandanathope, Kottamkara, Kerala 691014, India",691014,Kollam,Kollam,KERALA,8.931472825,76.64248342222223,6
739,"D.No.212, Santhakottauvr Upparapatti Po, Uthangarai Taluk, Krishnagiri Distrcit, Uthangarai, Tamil Nadu 635207, India",635207,Uttangarai,Krishnagiri,TAMIL NADU,12.2850839375,78.5428088375,4
740,"near, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905,7
741,"S.F.No.108 2A, Road, Vanhiyapuram, Zamin Kottampatti, Tamil Nadu 642001, India",642001,Pollachi,Coimbatore,TAMIL NADU,10.649983639130436,77.0488457,4
742,"Tiny Shed 110, Thiru Vi Ka Industrial Estate, Balaji Nagar, Ekkatuthangal, Guindy, Chennai, Tamil Nadu 600032, India",600032,Chennai City Corporation,Chennai,TAMIL NADU,13.67766249574468,80.14737650425532,3
743,"40/4607C, Basin Rd, Market, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633,7
744,"WJ6W+JPW, Thaha Jct Rd, TKMC.P.O, Peroor, Kollam, Kerala 691004, India",691004,Kollam,Kollam,KERALA,8.904030673684211,76.62197661052632,6
745,"NAVEEN EXIM TRADE ASSOCIATES, 18/1082-D, Manayil, E.S.I ROAD, E.S.I. Rd, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926,7
746,"12/597, Jawahar Rd, Koovapadam, Chullickal, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
747,"No.60, Rukmini Lakshmipathy Salai, Egmore, Egmore, Chennai, Tamil Nadu 600008, India",600008,,Chennai,TAMIL NADU,13.07172349787234,80.2588686361702,3
749,"359,AVINASHI ROAD,BUNGALOW STOP, opp. KANDASWAMY HOSPITAL, Velliyankadu, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
750,"No: 103-A,, Bharathi Nagar 6th St, Olymbus, Rukmani Nagar, Ramanathapuram, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU,10.9995213625,76.99214851,4
751,"CC 6/704, Bazaar Rd, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
752,"Avinashi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,11.17420899375,77.233283075,4
755,"48, 4th St, SNVS Layout, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,4
759,"Swarnapuri Avenue, 15, Amarjothi Garden, Velampalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
760,"north, 11, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU,10.959860798571428,78.07532323285714,4
761,"Nilamel, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371,7
762,"4/5, near Cotton Mill Road, Kumarasamy Nagar, Newbusstand, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,4
763,"8XP7+XWH, Thazhecode, Kerala 673572, India",673572,Kozhikode,Kozhikode,KERALA,11.372011198701298,75.90677657662339,5
764,"Pongamthanam, Vakathanam, Kerala 686538, India",686538,Changanassery,Kottayam,KERALA,9.508244727272729,76.56852196363636,7
766,"P48M+C2W, Unnamed Road, Vellatheri, Kerala 680604, India",680604,Talappilly,Thrissur,KERALA,10.666819876190475,76.10846980952381,1
768,"641, 602, PN Rd, MGR Nagar, Samundipuram, Tiruppur, Tamil Nadu 638752, India",638752,Erode,Erode,TAMIL NADU,11.1508836,77.4367188,4
770,"3/537, Ring Road, opp. Container Freight Station, Thirumurugan Poondi, Tiruppur, Avinashi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
771,"35/1698, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",695008,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.475055563414635,76.93241154146341,6
772,"EP 9/92, 93, Lakshan Veedu Rd, Eramalloor, Ezhupunna, Kerala 688537, India",688537,Cherthala,Alappuzha,KERALA,9.82172572,76.30522974,7
773,"S.F. NO, 96, Kasipalayam Rd, Mullai Nagar, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
775,"455g, Achankulam Rd, Aachankulam Road, Neelambur, Tamil Nadu 641062, India",641062,Coimbatore South,Coimbatore,TAMIL NADU,11.0632278125,77.0744629125,4
776,"Industrial Development Plot, Nethaji Road, HG2H+43R, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667,7
777,"X745+PW4, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
778,"39XX+HF7, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
780,"29Q4+XG6, Kangarappady, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735,7
782,"NO. 365/2, Nochipalayam Rd, AB Nagar, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
786,"A 46/1, KINFRA Integrated Industrial Park, Kanjikode, Kinfra Textile Park, Kerala 678621, India",678621,Palakkad,Palakkad,KERALA,10.800600405263156,76.76606136842105,4
787,"A. S. Road, Kommady, Kaichoondi, Alappuzha, Aryad South, Kerala 688007, India",688007,Ambalapuzh A,Alappuzha,KERALA,9.510326070833331,76.3268778625,7
789,"PKP GARDEN, Vengamedu, Mangulam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
790,"Sowdapuram, Tamil Nadu 638008, India",638008,Tiruchengode,Namakkal,TAMIL NADU,11.402638033333332,77.76158778333334,4
792,"SF No.20, Kurinji Nagar, Extension 1st St, Sheriff Colony, Eashwarmoorthy Nagar, Naduppangu Thottam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
794,"469/1A, Sri Lakshmi Near M.G.R. Nagar, Sirupooluvapatti(p.o), 641603, MGR Nagar, Samundipuram, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
795,"39P9+WXH, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
