Name,Distance from Cochin port,Distance from NW3 closest terminal,Name of the closest terminal
EXPIENT TECH LABS,6864.1067513324315,6845.298804186587,Aluva
FRESH CATCH EXPORTS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
GLOBAL EXIM INDIA P.LTD.,30.449717495980156,7.313850201401928,Thannermukkom
GRAND PEARL EXPORTS,15.477070691929644,12.689174341171066,Vaikkom
HYDROMANTECH,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
INTERGROW BRANDS P.LTD.,5.050700395719161,3.7150089794644336,Maradu
JITHA PLASTIC INDUSTRIES,29.426245634626664,11.663172084167693,Aluva
JOECE ENTERPRISES,18.9736699494072,7.781984935702736,Vaikkom
K.P GROUP INDUSTRIES,52.966995911432996,20.907228122122945,Alappuzha
K.P.GROUP INDUSTRIES,52.966995911432996,20.907228122122945,Alappuzha
KADAVIL CHEMICALS,54.5780221513337,3.2660672496551606,Alappuzha
KARUR SREE RAMA,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
KARUR K.C.P. PACKINGS LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
KELACHANDRA IRON & STEEL WORKS,56.58964283867705,20.165547007672277,Alappuzha
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERAL DINESH BEEDI WORKERS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA AGRO MACHINERY CORPN. LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA CERAMICS LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA DINESH BEEDI WORKERS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA HOME FOOD STUFF EXPORT,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA MINERALS & METALS LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA RUBBER & RECLAIMS LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA STATE CASHEW WORKERS APEX INDSTL.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA STATE CO-OP.RUBBER MKT.FED.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA VILLAGE CRAFTS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
MORE COMPUTERS(KERALA)P.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
RAM BAHADUR THAKUR KERALA P. LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
TUSCANY KERALA GARMENTS P.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA HANDICRATS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA KERAKARSHAKA FEDERATION LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA CONSTRUCTION SPECIALITIES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA STATE ELECTRONIC DEV. CORPN. LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA PLANTATIONS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA STATE INDSTL.ENTERPRISES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA SANGHEETHA NATAK ACCADEMY,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA SEA FOODS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
REGIONAL AGRO INDSTL.DEVELOPMENT CO.OP.OF KERALA L,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA EXPORTS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA STATE CO-OPERATIVE FEDERATION FOR FISHERIES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERALA IMPEX,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KERAL DHARA,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KOTTARAM TRADING CO.,2.725397561065659,2.708424515677238,Bolgatty Island (CoPT land-on lease)
KOVAX ABRASIVES SOUTH ASIA P.LTD.,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
LEEDS POLYMERS,5990.430233779778,5971.226398917015,Kottapuram
LEEDA POLYMERS,5990.430233779778,5971.226398917015,Kottapuram
LISBON PU INTERNATIONAL,5978.870797531105,5959.672531074823,Kottapuram
M.K;FABRICS,123.76446933418563,1.8782963003305788,Kollam
MALABAR NATURAL FOODS P.LTD.,134.95531818053104,106.30941141874096,Kottapuram
MAMBAD RUBBER AND AGRO MFG.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
NEOTECH POLYMERS,51.000095569712094,20.397004287740206,Thannermukkom
NJAVALLIL LATEX P.LTD.,3.5166913748707236,3.9044919160941927,Bolgatty Island (CoPT land-on lease)
NOZAK TRADING CORPORATION,16133.035204471984,16113.089850108527,Kottapuram
PALLICKAL FOOD PRODUCTS,30.449717495980156,7.313850201401928,Thannermukkom
PELICAN MEDICAL SYSTEMS,10.500824297351825,7.032128791634004,CEPZ (Kakkanadu)
POLYKOT INDUSTRIES,50.6497384838589,29.593726074155054,Thannermukkom
POOMAS TRADE LINKS,113.41845779618784,84.83065434788473,Kottapuram
PRINCE POLYMERS,20.05241366162006,4.93075739268789,Aluva
PRM METAL CRAFTS,2.6332389470466806,3.1359132290227825,Bolgatty Island (CoPT land-on lease)
RABIA SEA FOODS,4.413807905523844,4.842354376793913,Bolgatty Island (CoPT land-on lease)
RAVIS EXPORTS,112.3175982787556,20.0206710689676,Kollam
RIOTECH INDUSTRIES,44.80646729114841,24.845087200950264,Vaikkom
SAANVI EXPORTS,38.61956142343948,9.974637163803532,Thannermukkom
SAINA EXPORTS,51.439441896362936,0.7605570812753425,Alappuzha
SPECIFIED RUBBERS (P)LTD.,49.93659474936283,19.32760176217836,Thannermukkom
SPICE PLANTERS,26.624817460364024,8.988133994269063,Aluva
STERLING PRINT HOUSE P.LTD.,13.242274567294407,8.249767012225796,CEPZ (Kakkanadu)
SURYA TOOLS CENTRE,107.14715610779614,78.59204590920044,Kottapuram
THAIMADAM MACHINES,63.659254893753385,22.783103888599275,Alappuzha
THEKKADY AGRO PRODUCTS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
TIRUPUR CITY STYLE COLLECTION,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
TIRUPUR STYLE,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
TIRUPUR KNITWEAR EXPORTS PVT LTD,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
TIRUR COCONUT TRADERS,112.22018265629127,83.57600943461559,Kottapuram
TRAVANCORE POLYMERS P.LTD.,32.26317675595583,13.727923068619859,Aluva
TROPICAL BATH SOLUTIONS P.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
UNICLEAN HYGIENE SOLUTIONS,112.96675345333132,85.49100540582478,Kottapuram
VENUS PHOTO WORLD,63.659254893753385,22.783103888599275,Alappuzha
WILMAX INDIA,2.725397561065659,2.708424515677238,Bolgatty Island (CoPT land-on lease)
A TO Z PACKAGINGS,10.500824297351825,7.032128791634004,CEPZ (Kakkanadu)
ABHEK LIFE STYLES,13.293640542467587,5.138630252618566,CEPZ (Kakkanadu)
AFFORD EXIM,24.12630807371824,5.415991725438503,Kottapuram
AL FOUZAN EXPORTS,22.220933199427343,7.431988941404078,Aluva
AL-HASANATH GLOBAL,16.50288796197256,3.698131372658575,Aluva
AL-HASANAATH GLOBAL,16.50288796197256,3.698131372658575,Aluva
ALCO ALUMINIUM PRODUCTS,77.33237544833841,19.277016322245366,Kayamkulam (Ayiramthengu)
ALEENA FOODS,12.038335950013726,5.835323097924976,CEPZ (Kakkanadu)
AMALGAM FROZEN FOODS,10.164889466483157,7.275384319673425,Maradu
ANNAPOORNESWARI EXIM P.LTD.,30.449717495980156,7.313850201401928,Thannermukkom
APT GLOBAL MARINE ENGINEERING,1.9633711877004516,2.327506503132738,Bolgatty Island (CoPT land-on lease)
CALEX MARINE&INDUSTRIAL,7.834629993604567,3.7507233808408023,Maradu
CALICUT CARGO SERVICES,133.78972272479857,105.13819571146828,Kottapuram
CAPITAL PLYBOARDS,22.891097512519952,8.483888034435854,Aluva
CHAITHANYA GRANITE&MARBLES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
WINTER WOOD INTERIORS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
COASTAL SHIPPING LINKS INDIA P.LTD.,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
COCHIN DENTAL EQUIPMENTS,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
COIR DUST INC.,42.98306787885171,8.399668593762177,Alappuzha
CORAL EXPORTS,1.9633711877004516,2.327506503132738,Bolgatty Island (CoPT land-on lease)
DENWUD EXIM  INDIA,29.68420508489259,19.914637644824815,Aluva
DIVINE RUBBER PRODUCTS,56.88791247330131,18.39115983404432,Alappuzha
FOUSIA TIMBER INDUSTRIES,30.449717495980156,7.313850201401928,Thannermukkom
GLOBAL TEC ENGINEERING,134.95531818053104,106.30941141874096,Kottapuram
HADI EXPORTS LLP,126.37260086133097,97.95220307355456,Kottapuram
HANANI RUBBERS,52.966995911432996,20.907228122122945,Alappuzha
INDUS TRADE LINKS,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
JANITOR EXIM,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
JBM KITCHEN AND INTERIORS,5990.430233779778,5971.226398917015,Kottapuram
JOEL RUBBER INDUSTRIES,32.293436716729,14.0625687659546,Aluva
K.C.COCONUT PRODUCTS,135.78975180575753,107.16697010584693,Kottapuram
KARNIZ PACKS LLP,17.274693075770802,8.203148442305375,CEPZ (Kakkanadu)
KAT ENGINEERING,16179.489201707696,16159.524817746435,Kottapuram
KHUSHI INTERGROUP,29.616644349791994,14.194021724229025,Aluva
KUNNATHAN WOOD PRODUCTS,34.454391181894074,21.145616267465,Aluva
LAKSHMI CASHEW COMPANY,122.4580028122313,1.1672062213894787,Kollam
LANDEX GREEN SOLUTIONS,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
MADURA MERCERISERS INDIA P.LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
MATHA TRADERS,6.462967046488526,2.2418194682002293,Maradu
METRO TRADING SYNDICATE,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
PALANI VIJAY COTTSPIN PVT LTD,52.966995911432996,20.907228122122945,Alappuzha
POSEIDON FOOD CO.,4.350067431434046,4.397332123616134,Bolgatty Island (CoPT land-on lease)
PRECORE SOLUTIONS,12.256869052234148,5.624411567178295,CEPZ (Kakkanadu)
PREMIER ENGINEERING PRODUCTS,11.130759478505016,5.969976679484611,Maradu
RAIQA EXPORTS,126.21352601234395,97.56292858307638,Kottapuram
SUPER GOLDEN FOODS,32.26317675595583,13.727923068619859,Aluva
SYMEGA FOOD INGREDIENTS,17.76124208455345,10.007519912317903,CEPZ (Kakkanadu)
TALEM POWER SYSTEMS,18.003228587311824,11.96833717304182,Vaikkom
TANYA SPICES,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
TEAM SUSTAIN,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
USMANIYA WOOD PODUCTS,29.68420508489259,19.914637644824815,Aluva
V.J.TREADS,11.130759478505016,5.969976679484611,Maradu
VADAKKUMCHERRY EXPORTS,52.966995911432996,20.907228122122945,Alappuzha
VERVEMAGNUM GLOBAL IMPEX P.LTD.,10.727812738119056,4.391888863426194,CEPZ (Kakkanadu)
VICTORY WOOD INDUSTRIES,22.891097512519952,8.483888034435854,Aluva
WAYANAD FOOD INC.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
WYANAD FOOD INCORPORATED,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
WAYANAD ORGANIC RESEARCH P LTD,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
WAYANAD FOOD INC.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
WYANAD FOOD INCORPORATED,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
WAYANAD ORGANIC RESEARCH P LTD,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
ABM4 TRADES,6.778485935712736,5.869925466631436,CEPZ (Kakkanadu)
AISWRYA AGRO MILLS,32.293436716729,14.0625687659546,Aluva
BMK INTERNATIONAL,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
CLOUDS INTERNATIONAL EXPORTS,72.16101050959492,45.901609515887884,Thannermukkom
COCHIN MARINE ENGINEERING BOAT YARD,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
COIR YARN TEX,48.34938650204578,3.0399911238637722,Alappuzha
ESTEEM RUBBER PRODUCTS,63.12735898993035,26.8189060015551,Alappuzha
EVERSHINE CHEMICAL INDUSTRIES,25.79028267882384,3.832219302065872,Vaikkom
EXPOSOFT TECHNOLOGIES,6006.946290867941,5987.850519558772,Kottapuram
FABIAN TECHNOLOGIES,128.90602532457515,7.401233891357578,Kollam
FINE ART PLASTICS,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
FROTUNE FLEXIPRINT PACK,22.891097512519952,8.483888034435854,Aluva
G.H.ASSOCIATES,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
GLOBE C INDIA INTERNATIONAL,129.93376646797918,101.75381155866562,Kottapuram
GOLDEN SPENCER TRADING,34.75932308814593,17.969953602814126,Aluva
INNOPOLIS BIO INNOVATIONS,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
JAGADAMBAN CONTAINES,14.873906230580245,5.899756641054357,Aluva
JEEVAGRAM,32.293436716729,14.0625687659546,Aluva
K.K.TECH ENGINEERING COMPANY,127.32653715018799,98.68067520700076,Kottapuram
KALPAKA PROCESSING CO.,10.164889466483157,7.275384319673425,Maradu
KANAKA POLYPACK P.LTD.,18.265983302885743,1.5443212892369902,Aluva
LULU FLIGHT KITCHEN,28.846826689108827,9.984402630181647,Aluva
MACHINGAL MARKETING AGENCIES,10.164889466483157,7.275384319673425,Maradu
MACHINGAL ENTERPRISES,10.164889466483157,7.275384319673425,Maradu
MATHA BOOK CENTRE,32.26317675595583,13.727923068619859,Aluva
MINERVA COMBINES,11.130759478505016,5.969976679484611,Maradu
NAS FOOD EXIM,25.79028267882384,3.832219302065872,Vaikkom
NELLIMALAYIL TRADERS,72.16101050959492,45.901609515887884,Thannermukkom
NEONA EMBEDDED LABZ,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
UNITED NILGIRIS TEA ESTATE CO. LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
NILGIRIS EXPORTS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
NIVENIA INTERNATIONAL,21.54371493766752,6.396986781402697,Vaikkom
PAZHANGADI OIL MILLS,22.891097512519952,8.483888034435854,Aluva
PEGADO FIXING SOLUTIONS,96.38795806367364,67.73655251258151,Kottapuram
PRAYAG EXPORTS,15.477070691929644,12.689174341171066,Vaikkom
S.TOUGHEN GLASS,32.293436716729,14.0625687659546,Aluva
SRI THIRUMAL EXPORTS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
ST.THOMAS ENGINEERING WORKS,56.58964283867705,20.165547007672277,Alappuzha
TECWA GROUP,19.511373648034578,2.307359088661197,Aluva
THOMSON IMPEX,4.350067431434046,4.397332123616134,Bolgatty Island (CoPT land-on lease)
THRILOKA EXPORTS,131.13134998700448,11.532145304629815,Kollam
UNITY APPARELS,118.55263838602471,89.94518102705898,Kottapuram
VALOOKKARAN MODERN RICE MILL,32.293436716729,14.0625687659546,Aluva
VYTTAL AQUA SYSTEM,126.37260086133097,97.95220307355456,Kottapuram
ACM NATURAL PRODUCTS,142.44670846024397,114.76978901976562,Kottapuram
ADIF MAT EXPORTS,43.6054878661251,8.126535296684537,Alappuzha
AGHORI TRADING,105.54471393246928,76.93412994610848,Kottapuram
AGUS ENTERPRISES,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
AKAY NATURAL INGREDIENTS,16202.707920730185,16182.696971848853,Kottapuram
ALUNGAL SPICES&OIL MILLS,125.58070921726002,96.95225600176008,Kottapuram
AMICUS COMMUNICATIONS,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
ANNA FRIED MASALA,6.320216249217071,1.0337634212546833,Maradu
ARAVIND EXPORTS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
ARYAS FOODS,47.596271080154914,17.686868696921472,Thannermukkom
BHARATH MARKETING,112.96675345333132,85.49100540582478,Kottapuram
BULK LINER LOGISTICS,2.5569467425265584,2.946796344206017,Maradu
CENTRAL COIR MILLS,51.439441896362936,0.7605570812753425,Alappuzha
CHENNAI FORGE PRODUCTS P.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
CHENNAI RECLAIMATION(P)LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
CHENNAI FORGE PRODUCTS P.LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
CHENNAI RECLAIMATION(P)LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
CHERUSSERIKALAM GROUP,56.88791247330131,18.39115983404432,Alappuzha
COCHIN DRUG HOUSE,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
COCHIN CADALAS P.LTD.,52.966995911432996,20.907228122122945,Alappuzha
COCHIN CONDIMENTS P.LTD.,52.966995911432996,20.907228122122945,Alappuzha
COCHIN COSMOS FOODS LTD.,52.966995911432996,20.907228122122945,Alappuzha
COCHIN DIES AND MOULDS,52.966995911432996,20.907228122122945,Alappuzha
COCHIN FROZEN FOOD EXPORTS P. LTD.,52.966995911432996,20.907228122122945,Alappuzha
COCHIN RECLAIM & RUBBER,52.966995911432996,20.907228122122945,Alappuzha
COCHIN RUBBER INDUSTRIES,52.966995911432996,20.907228122122945,Alappuzha
COCHIN TRADING,52.966995911432996,20.907228122122945,Alappuzha
KOCHI IMPEX,52.966995911432996,20.907228122122945,Alappuzha
KOCHI BENNALE,52.966995911432996,20.907228122122945,Alappuzha
COCHIN CHEMICALS & RUBBER PRODUCTS,52.966995911432996,20.907228122122945,Alappuzha
COCHIN PACKERS,52.966995911432996,20.907228122122945,Alappuzha
"COCHIN FOOD TECH P. LTD,",52.966995911432996,20.907228122122945,Alappuzha
COCHIN PETROMINS,12.256869052234148,5.624411567178295,CEPZ (Kakkanadu)
COCOHIN RESIDENCY P.LTD.,13.242274567294407,8.249767012225796,CEPZ (Kakkanadu)
COCHIN RESIDENCY P.LTD.,13.242274567294407,8.249767012225796,CEPZ (Kakkanadu)
COIMBATORE POTTERIES & REFRACTORIES,10.164889466483157,7.275384319673425,Maradu
2F WIND POWER COIMBATORE PVT LTD,10.164889466483157,7.275384319673425,Maradu
COIMBATORE SUPER ALLOYS P.LTD.,10.164889466483157,7.275384319673425,Maradu
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,10.164889466483157,7.275384319673425,Maradu
COIMBATORE COTS & COATINGS LTD.,10.164889466483157,7.275384319673425,Maradu
COIMBATORE POLYTEX,10.164889466483157,7.275384319673425,Maradu
CYRIX HEALTHCARE,6.462967046488526,2.2418194682002293,Maradu
DOTS CARGO INDIA,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
ESTHAPANOSE SONS,18.265983302885743,1.5443212892369902,Aluva
EUROFINE INTERNATIONAL INDIA,27.6611068702931,8.716374675897896,Aluva
EUROTECH POLYMERS,129.4731206891969,101.47719676838211,Kottapuram
FOUR G TECHNOLOGIES,56.194902981475465,22.810787894664177,Alappuzha
GESCHMACK NATURELLE,17.76124208455345,10.007519912317903,CEPZ (Kakkanadu)
GREEN COIR HUB,33.3313352376576,7.454581855876451,Thannermukkom
HOSTIA INDUSTRIES,32.68184250070223,9.487561598693166,Vaikkom
J.R.UNIQUE PRINTERS,28.846826689108827,9.984402630181647,Aluva
KAVONE AUTOMATION AND MACHINES,3.5166913748707236,3.9044919160941927,Bolgatty Island (CoPT land-on lease)
KAY ENN TRADING,2.725397561065659,2.708424515677238,Bolgatty Island (CoPT land-on lease)
KAYAL EXPORTS,54.18500241298775,19.701908276978507,Alappuzha
KERALA TIMBERS,33.36835668391582,11.399758218798457,Vaikkom
KODUVAYOOR BALAKRISHNASREDHAR,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
KOLUTHARA EXPORTS LTD.,10.164889466483157,7.275384319673425,Maradu
KUNNATHAN POLYMERS P.LTD.,34.454391181894074,21.145616267465,Aluva
LIV LONG NUTRACUETICALS LTD.,18.265983302885743,1.5443212892369902,Aluva
LUCIYA INDUSTRIES,27.6611068702931,8.716374675897896,Aluva
MACHINGAL MARKETING AGENCIES,52.966995911432996,20.907228122122945,Alappuzha
MACHINGAL ENTERPRISES,52.966995911432996,20.907228122122945,Alappuzha
MADAVA PHARMACEUTICAL LABORATORIES,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
MALABAR HERBS,25.31766695649702,6.390190422348376,Aluva
MALABAR TIMBER INDUSTRIES,14.579954885399953,6.154986131918829,CEPZ (Kakkanadu)
MALAVIKA ENGINEERING WORKS,49.23710644387521,18.489589504831034,Thannermukkom
MEDAMANA RUBBER INDUSTRIES,25.03302188479734,16.99454139167476,Vaikkom
MOMO RUBBER PRDUCTS,59.806789776254234,20.667451972378885,Alappuzha
NAS AGENCIES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
NUCOMET ENTERPRISES,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
PERINCHERRIL RUBBERS,52.966995911432996,20.907228122122945,Alappuzha
PERUMCHERIL RUBBERS,52.966995911432996,20.907228122122945,Alappuzha
PIO FOOD PRODUCTS,36.52753840424454,29.772357706073322,Vaikkom
PKG FIBRES,42.98306787885171,8.399668593762177,Alappuzha
PRABHA SPECIALITIES,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
PRIME LINKS GLOBAL,6.320216249217071,1.0337634212546833,Maradu
PROMPT TRADING COMPANY,134.95531818053104,106.30941141874096,Kottapuram
R.R.BUSINESS GROUP,127.95240115137703,25.859334483623666,Kollam
RICE TECH AGRO MILLS,32.293436716729,14.0625687659546,Aluva
SALVIA EXPORTS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
SEVENS ENTERPRISES,43.23226239534142,15.901871629968344,Thannermukkom
SHAVUOT AGRIC,88.6327446759597,4.07317166508269,Kayamkulam (Ayiramthengu)
TAG SECTOR,28.846826689108827,9.984402630181647,Aluva
TCL CERAMICS LTD,8.817136227317906,1.6356428306012087,CEPZ (Kakkanadu)
V.TEX GARMENTS,20.639328515810146,10.593984536743298,Vaikkom
VISWAS FOODS,50.6497384838589,29.593726074155054,Thannermukkom
YUHAB CRAFTING LLP,105.6776172705192,78.29597976730476,Kottapuram
ZAMANI EXPORTS LLC,133.78972272479857,105.13819571146828,Kottapuram
ZAMORIN WORLD,5978.870797531105,5959.672531074823,Kottapuram
ZUVA INTERNATIONAL,146.9464451941012,119.48367670531323,Kottapuram
24X7  COOLING SOLUTIONS,5.050700395719161,3.7150089794644336,Maradu
ACUMEN EXPORTERS,62.804254429980475,41.61573600798619,Thannermukkom
ADS APPARELS,30.449717495980156,7.313850201401928,Thannermukkom
ALIMA TIMBER INDUSTRIES,28.60260876171794,13.514249613837453,Aluva
ALTERSOFT INNOVATIONS INDIA P.LTD.,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
AMAL PLYWOOD,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
AMBITN LIFESCIENCES,13.293640542467587,5.138630252618566,CEPZ (Kakkanadu)
AMENSCO MEDICAL TECHNOLOGIES,28.687487335267424,20.36214697424464,CEPZ (Kakkanadu)
AUTOGRADE INDUSTRIES,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
BONAFIDE SURGICALS,3.9346083328527053,3.769313132097833,Bolgatty Island (CoPT land-on lease)
CANNANORE TEX-STYLE INT'L.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
CATLYST CHEMICAL INDUSTRIES,112.96675345333132,85.49100540582478,Kottapuram
COCHIN PLYWOOD,28.60260876171794,13.514249613837453,Aluva
COIMBATORE POTTERIES & REFRACTORIES,52.966995911432996,20.907228122122945,Alappuzha
2F WIND POWER COIMBATORE PVT LTD,52.966995911432996,20.907228122122945,Alappuzha
COIMBATORE SUPER ALLOYS P.LTD.,52.966995911432996,20.907228122122945,Alappuzha
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,52.966995911432996,20.907228122122945,Alappuzha
COIMBATORE COTS & COATINGS LTD.,52.966995911432996,20.907228122122945,Alappuzha
COIMBATORE POLYTEX,52.966995911432996,20.907228122122945,Alappuzha
CORNIER P.LTD.,17.70390433330077,2.8257350572802453,Aluva
COSMOS PACKAGING INTERNATIONAL,135.26596193953324,33.68234405322928,Kollam
DELCO ENGINEERING WORKS,9.4593982349974,7.5411058028631155,Maradu
DRISHYA ENGINEERING,30.449717495980156,7.313850201401928,Thannermukkom
DUA NUT FOODS,122.49739064306115,3.415874039085831,Kollam
EAST COAST SPICES,6864.1067513324315,6845.298804186587,Aluva
EINSTEK-ENGINEERING INSULATION,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
FRUCTUS INC.,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
GREEN MALABAR TRADING,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
GREENKERA,32.68184250070223,9.487561598693166,Vaikkom
HAIMA POLYMERS P.LTD.,26.20280101114799,13.292469599075574,Aluva
IBIS MEDICAL EQUIPMENT,5.305045302459334,4.590902749069898,CEPZ (Kakkanadu)
K.P.B. GLOBAL EXPORTERS PVT LTD,18.062455693654783,6.8809422066826365,Aluva
KANGAYAM COIR CLUSTER P.LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
KERA;LA MATCH INDUSTRIES,46.69056882226118,38.55923982488383,CEPZ (Kakkanadu)
MAC AGRO TECH,142.12946987513195,113.73544439867536,Kottapuram
MADATHIPARAMBIL OPTICALS,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
MARINOS EXPORTS,25.79028267882384,3.832219302065872,Vaikkom
MARWOOD APPARELS,32.3534495562316,18.426783325289648,Aluva
MERAKI LINKS,4.378239478606447,4.086756855127446,Bolgatty Island (CoPT land-on lease)
NXT INNOVATIONS,15.225837828140177,9.734681646807044,Maradu
PLANEX ASSOCIAES INDIA P.LTD.,136.8084912480999,109.82187167354986,Kottapuram
PREMIUM FERRO ALLOYS LTD.,14.873906230580245,5.899756641054357,Aluva
PRISTINE TROPICAL FRUITS AND AGRO PRODUCTS,142.44670846024397,114.76978901976562,Kottapuram
QUE-RICO EXIM P.LTD.,34.78548538091752,19.29802497842697,Aluva
ROWLINE SOLUTIONS,107.14715610779614,78.59204590920044,Kottapuram
S.K.COCO INTERNATIONAL,25.79028267882384,3.832219302065872,Vaikkom
